age,monthly_income,debt_ratio,payment_history,accounts,tenure,delinquency,approval
39,5923,0.4043046580626566,0,4,1,0,0
57,4385,0.23042066535662464,1,2,3,0,1
54,7056,0.23267817682208514,0,1,13,0,0
64,2965,0.6623155244421267,0,3,3,0,0
18,3427,0.5010703207072771,0,3,10,0,0
18,3841,0.6589508470054467,0,4,1,0,0
59,9805,0.6860759642621699,0,3,8,0,0
59,9754,0.022322872897717616,0,4,4,1,0
38,7563,0.05403959234790234,1,1,12,1,0
32,6840,0.5326777265912499,0,1,4,1,0
34,8810,0.1910354777600769,1,1,14,0,1
39,7064,0.6325337688044397,1,3,6,0,0
55,8144,0.5521857391706481,0,4,9,1,0
52,5352,0.5857603583708912,1,2,9,1,0
62,1184,0.3024553798310107,1,1,12,1,0
33,6809,0.6398435062778967,0,1,8,1,0
25,5065,0.829492636485023,1,2,1,1,0
64,8181,0.9980712535922371,0,2,12,1,0
34,9437,0.8384443861722143,1,3,10,0,0
34,8504,0.5574987596799474,0,1,10,1,0
43,8426,0.19342959167995655,1,3,2,1,0
30,3087,0.6814458761198209,0,1,3,0,0
34,1600,0.9376537855579782,0,3,11,0,0
55,8804,0.2118665397323024,1,3,5,1,0
34,6537,0.2559956205265771,0,2,5,0,0
65,4033,0.14900854341165115,0,4,13,1,0
31,3056,0.7367216436264017,1,4,10,1,0
62,9724,0.40656150342365927,0,4,8,0,0
23,6084,0.06269563888638408,0,1,2,0,0
52,3042,0.8749499914902802,1,2,2,0,0
63,8960,0.5576719047025667,1,2,8,1,0
31,1357,0.3310942920003558,1,2,1,1,0
64,1377,0.34398297606109696,1,1,9,0,1
25,5488,0.29025122019090677,1,3,2,1,0
32,5797,0.4554801723926418,1,3,12,1,0
44,4307,0.337041688488145,0,4,5,0,0
30,3596,0.5479463040706094,1,4,3,0,0
66,1783,0.7735172522712942,1,1,5,1,0
48,6924,0.6744612834443735,1,1,12,1,0
52,3379,0.2944568927541171,0,4,8,0,0
23,8831,0.5287410115397793,0,3,8,0,0
22,6267,0.8401261599122508,0,3,6,0,0
39,8638,0.06820623474272547,1,2,9,0,1
66,3538,0.07829726698690476,0,4,7,0,0
40,1861,0.5561700680497534,0,4,2,1,0
42,2876,0.6391151283898032,0,3,1,0,0
51,4526,0.2114130157759041,0,2,8,1,0
43,2622,0.745220126691518,1,4,1,1,0
64,6518,0.6462633770407274,1,3,8,1,0
22,3657,0.9232892682362864,1,3,12,1,0
43,2932,0.1689542018585367,1,3,9,0,1
37,9699,0.7513742653580107,1,2,1,1,0
23,4478,0.08364309058326702,1,2,7,1,0
23,3656,0.5652924095178975,0,3,5,0,0
67,1289,0.5518951394991458,1,2,13,1,0
35,8011,0.3883850446467406,1,2,14,0,1
21,6858,0.8445711476685672,1,2,8,0,0
34,8323,0.004370644786012234,1,2,4,0,1
31,3829,0.5201794018985207,1,1,2,1,0
31,6962,0.21715354983518742,0,4,7,1,0
30,5812,0.7434986191164329,0,4,13,1,0
24,8264,0.04306742630609717,0,2,7,1,0
61,9758,0.8315546881815776,0,3,8,1,0
32,2473,0.8380922267069515,0,4,14,0,0
36,2987,0.8328660124035029,1,2,9,0,0
60,8673,0.15256852673266985,0,4,14,1,0
64,4260,0.6304065185610449,0,3,6,1,0
61,8490,0.014367359183389605,1,2,3,1,0
52,7739,0.8479625912891998,0,3,5,1,0
34,4251,0.7229751935086205,0,4,14,0,0
52,6905,0.5311537308992527,1,1,14,1,0
36,6300,0.7305914330966171,1,3,3,1,0
37,6054,0.09432409665177222,1,2,10,1,0
53,2716,0.5286558321768563,0,2,9,1,0
52,2310,0.29127649181644544,0,3,5,1,0
49,1617,0.972619463222973,0,1,7,0,0
65,5257,0.8571179506239017,1,4,10,0,0
61,7099,0.7332756958339769,0,4,7,0,0
57,1468,0.9337476352497319,0,4,7,1,0
41,6905,0.34684330456547374,0,4,12,1,0
34,2139,0.9008798989881812,0,4,10,0,0
24,9728,0.3252382321067103,1,2,4,0,1
60,1951,0.732796719691153,1,2,4,1,0
67,9012,0.7364169117764491,1,3,13,1,0
18,4006,0.018349876454093472,1,3,3,0,1
52,7075,0.3610596982781952,0,4,4,0,0
49,8890,0.019432672408497886,1,4,9,0,1
53,6952,0.9970920176102486,0,4,5,0,0
30,8077,0.122196761829238,1,1,14,1,0
23,2971,0.5428108956481094,1,3,6,0,0
31,2191,0.7905562387626373,0,2,4,0,0
54,4920,0.20126360226089246,0,4,13,1,0
65,8765,0.48505266809547265,1,3,1,0,0
32,7193,0.6074287609211508,0,1,13,1,0
64,4046,0.16020475439554538,1,1,7,0,1
21,1304,0.7785554599115385,0,4,13,0,0
57,7339,0.2993364571893653,1,2,7,1,0
33,9043,0.21102307633884032,1,3,6,0,1
45,5908,0.5582887464374169,1,2,4,1,0
33,3804,0.4103136276429379,1,4,10,1,0
21,4936,0.9202859446364178,0,4,13,0,0
62,1712,0.880062698198154,0,1,8,1,0
43,7848,0.4833506633888832,1,1,12,1,0
45,9366,0.35926377472559756,1,3,14,1,0
49,4205,0.3255179816312652,1,4,8,0,1
62,6185,0.2675636230815074,0,4,1,1,0
19,7506,0.5445478537124773,1,3,9,0,0
48,2772,0.8049786047345435,0,2,8,1,0
20,2074,0.31075660820355777,0,1,2,1,0
25,6447,0.1900940896880815,1,4,9,1,0
41,9783,0.4754838061832868,0,4,4,1,0
32,6264,0.06903441679766653,1,2,10,1,0
60,8322,0.7012790061297068,1,2,14,1,0
48,7651,0.5183582663019336,0,2,12,0,0
26,3410,0.49637480797285416,0,1,6,0,0
56,7441,0.3004453795500225,1,3,14,0,1
62,9685,0.9046734375317367,0,4,2,1,0
19,9737,0.0904862918495527,0,1,10,0,0
25,4956,0.8698240088870314,0,2,4,1,0
24,7553,0.37670520241592265,1,4,2,0,1
61,7869,0.8806235159750223,1,4,12,1,0
68,8531,0.7287614583323836,0,1,9,0,0
56,4094,0.1041707266620383,1,2,9,0,1
59,3365,0.8315362865093536,1,2,5,0,0
33,7668,0.6821768336995051,0,3,3,0,0
52,6000,0.03230191291534845,0,2,3,1,0
47,8920,0.13370268210966996,0,1,1,1,0
27,4347,0.6356280558356951,1,3,13,1,0
55,4675,0.6626005028802849,1,3,8,0,0
35,1952,0.746651432837595,0,3,3,1,0
67,4300,0.7202454007749819,1,3,12,1,0
22,4179,0.6595199546699549,1,3,4,0,0
46,4247,0.7662389017464225,1,1,2,0,0
56,5415,0.5750857058923728,0,4,8,0,0
51,4357,0.2607913855244549,1,2,3,0,1
60,7472,0.9123766137307182,1,4,14,1,0
62,6996,0.01821403093197793,0,4,12,0,0
40,5848,0.3665617198714902,1,2,11,1,0
22,6475,0.7288702930971633,1,2,2,0,0
47,2037,0.4271560411496743,0,4,1,0,0
23,9262,0.02483440748001431,1,2,13,0,1
63,8008,0.06598090311621319,0,3,14,0,0
61,6931,0.6486373691382886,1,2,10,1,0
21,6642,0.9648645994052997,1,2,2,0,0
46,1105,0.5518636358344989,0,3,2,0,0
40,1769,0.5067578180237691,0,3,13,1,0
23,3940,0.31832521305626726,0,3,4,0,0
49,8899,0.25669067386606315,1,2,11,1,0
59,7614,0.020984981756284715,1,3,1,1,0
35,6805,0.27295486764047117,0,3,1,1,0
32,5355,0.4491104408652524,0,1,6,0,0
57,1933,0.19794978304895017,0,1,5,1,0
49,9766,0.08734798848142922,1,2,1,0,1
26,6660,0.7177278672546026,1,3,6,1,0
54,6906,0.8946202690680671,0,2,14,1,0
27,7050,0.9367720696870856,1,1,8,0,0
37,9261,0.6179987284969893,1,1,13,1,0
23,5474,0.052774582599281805,1,3,5,0,1
65,1254,0.7408626299617734,0,2,3,1,0
20,8087,0.11009530526188638,1,1,3,0,1
59,5787,0.6697481176878239,0,4,13,0,0
28,8862,0.7793658357478758,0,3,11,1,0
60,7356,0.7258647108264727,0,2,12,1,0
34,4742,0.9518838057611306,0,4,2,0,0
49,3035,0.7381462844673897,0,3,9,1,0
21,2967,0.6932097779818085,0,3,9,0,0
21,9291,0.2617431721831024,1,1,7,1,0
34,2852,0.9247686864359017,0,2,1,0,0
58,4183,0.1795438707941669,1,1,1,0,1
36,7618,0.9048966114731264,1,4,4,1,0
22,9303,0.31266254334591037,1,4,12,0,1
49,1182,0.13016359387766874,1,4,2,0,1
39,7740,0.8266830272711707,0,4,13,1,0
23,1164,0.002495453600829145,1,4,3,1,0
52,7958,0.8320883176808307,0,2,2,0,0
39,3137,0.2623118420459759,0,2,1,1,0
18,1454,0.8847212727556213,1,3,3,0,0
37,3285,0.6914791822415791,0,3,7,0,0
39,8846,0.6661833328505901,1,2,10,1,0
65,5822,0.3653195631648434,0,3,9,1,0
28,1541,0.05940297389077098,0,1,10,1,0
30,7033,0.8300730982055773,0,2,9,0,0
59,3665,0.17090379517652798,1,1,8,1,0
20,8149,0.3722586418947522,1,4,6,0,1
26,6798,0.6003546855090818,0,4,1,1,0
29,6785,0.4822537385606217,0,3,8,0,0
40,5614,0.19866063517131805,1,2,8,0,1
31,5292,0.1406163568822839,0,4,14,1,0
50,7189,0.12324627225029061,1,3,12,0,1
35,7673,0.8630078814992009,1,1,9,0,0
66,2688,0.031559549061333625,1,2,10,0,1
58,6095,0.9770142595998943,1,3,11,1,0
26,8583,0.1985286903854141,0,4,12,0,0
40,8824,0.11032229687907813,1,1,6,1,0
27,2637,0.5769716547767951,1,1,3,0,0
36,6966,0.07998595794069663,1,3,6,0,1
64,5670,0.6024532631635949,1,2,8,1,0
22,6203,0.8506266448136132,0,3,7,0,0
64,6134,0.047898021467424834,1,4,13,0,1
69,2890,0.7998686045285441,0,2,8,0,0
40,4205,0.3944774409821187,1,4,3,1,0
47,9669,0.15949063383120998,1,1,8,1,0
42,3366,0.17609648026745905,0,1,5,1,0
45,8559,0.9187645436942262,1,4,7,0,0
51,3526,0.11060575194066447,0,4,13,1,0
62,8807,0.866782787115657,1,1,4,0,0
65,1366,0.5442446209836146,0,3,3,0,0
64,7521,0.03905617881643908,0,3,6,0,0
42,7606,0.4644761457173383,0,3,9,1,0
27,1012,0.8174495144763007,0,4,4,1,0
31,9727,0.7262027876391004,0,4,12,1,0
59,4239,0.48878241768471786,1,1,9,0,0
63,3317,0.860049879696217,0,2,3,1,0
47,5042,0.1203647617802297,0,3,6,1,0
58,8485,0.9099410533923689,1,3,12,0,0
42,1375,0.8464412084833488,0,3,5,1,0
31,1256,0.708276825657236,1,1,9,1,0
52,1449,0.8178877421287493,1,2,6,1,0
69,4212,0.543815506842666,0,2,2,1,0
65,7175,0.6751624290976669,0,2,4,1,0
51,6943,0.5605980707077789,0,3,14,1,0
27,9026,0.3554285305079493,0,4,5,0,0
52,8446,0.5688607973611776,0,3,11,0,0
28,2308,0.2574653325319257,0,2,11,0,0
28,9339,0.44027917084078527,1,1,9,1,0
38,5016,0.2807754072602432,1,2,13,1,0
38,4940,0.12288778946138901,1,3,1,0,1
39,7713,0.32186185638990616,1,4,12,0,1
62,5071,0.8519872181847706,0,2,9,1,0
24,9107,0.3810807706423057,0,4,10,1,0
34,6912,0.7480036489688691,1,2,1,1,0
19,1442,0.17519785423816125,0,4,1,1,0
29,3944,0.4244191591676416,0,4,4,1,0
59,4936,0.11485606933517656,1,2,13,1,0
35,1398,0.1386210633674897,1,1,6,0,1
28,3995,0.6174363798900692,1,3,14,0,0
33,7329,0.6074818174490111,1,3,2,1,0
66,3216,0.21337190735486222,0,2,1,0,0
68,2707,0.47442319428879864,1,4,12,0,0
35,6766,0.8633061669779479,0,3,4,1,0
52,6677,0.17420150867648287,1,4,8,0,1
43,3568,0.019210533073514835,1,1,6,1,0
33,8638,0.6519951406635723,1,2,12,1,0
23,1160,0.053498208088684995,0,1,5,0,0
61,9067,0.9799402385724459,0,4,1,0,0
60,4904,0.609620283798881,0,4,3,0,0
64,4573,0.4703963528439723,0,2,14,1,0
64,2825,0.42999254002430676,1,4,7,1,0
65,6582,0.5730706585169314,1,2,14,1,0
59,2176,0.09062443672021492,1,2,10,1,0
29,5918,0.9300190588194958,1,1,3,0,0
30,5880,0.6256420685518778,0,3,5,0,0
21,4220,0.1839784976109088,1,3,6,0,1
56,8820,0.5625810537646628,1,4,9,1,0
19,1130,0.13325650583301163,1,3,11,1,0
43,7659,0.017552717558312114,0,4,3,0,0
44,4562,0.630516985213998,0,3,6,1,0
44,2499,0.6484833418701278,0,1,11,1,0
32,8430,0.5836965828034155,1,3,2,0,0
25,8705,0.18348320436002308,0,4,9,0,0
24,8626,0.603429858494767,0,4,12,1,0
64,7679,0.056510940924519804,1,3,9,1,0
63,3788,0.6092383555719223,0,2,7,0,0
57,5876,0.5540170191076188,1,1,14,1,0
29,4708,0.6552548308390995,1,2,11,0,0
30,2769,0.8954756057523938,0,3,9,0,0
60,7731,0.8503581052395366,1,2,4,0,0
34,4044,0.9806541915625387,1,3,10,1,0
34,1375,0.976241032936575,1,4,1,0,0
53,7347,0.7723196933737526,1,2,1,0,0
38,4036,0.956419622177728,0,1,2,0,0
25,9852,0.867283885889112,1,2,10,0,0
22,7218,0.7275824498949729,0,4,14,1,0
43,1740,0.0753842546437552,1,4,11,0,1
33,9495,0.049049888269887765,1,4,3,0,1
53,2085,0.8375995675057702,1,2,14,0,0
45,2210,0.4896558578716983,1,4,2,1,0
46,9420,0.8146066843749209,1,4,4,1,0
64,4119,0.3129182706552194,1,2,8,0,1
29,1267,0.3976498583230128,1,2,3,0,1
54,3774,0.7001867210119319,0,3,4,0,0
47,5349,0.9153267369320932,0,2,2,0,0
40,5965,0.08776147447888594,0,4,1,1,0
33,9125,0.8614781446346063,1,1,14,0,0
31,4459,0.7930127248793652,0,4,8,1,0
27,1989,0.31553927072985466,1,4,7,0,1
24,1937,0.3552166141315596,0,4,10,1,0
62,7654,0.04646147722190963,0,2,2,1,0
69,7989,0.015740611116717984,1,1,8,1,0
54,9631,0.4770061263577291,1,4,13,1,0
46,8342,0.09553964549731053,1,2,10,1,0
20,7023,0.19400181441521303,1,3,3,1,0
32,3358,0.8467671995266636,1,1,7,0,0
53,4345,0.5710283912504525,0,1,1,1,0
64,7360,0.6336324372661134,1,2,12,1,0
63,5816,0.18747933083192003,1,3,13,0,1
69,4743,0.8286618044544195,1,4,14,1,0
36,8159,0.8679797724397476,0,3,3,0,0
30,1518,0.5233275937130434,1,1,9,1,0
59,1268,0.9125577718786598,0,2,4,1,0
38,6444,0.8448286249545817,0,3,1,1,0
54,6475,0.731324176674438,0,4,11,0,0
44,5185,0.7340759156936286,0,3,14,1,0
69,6161,0.10539347395086329,1,3,6,1,0
46,4865,0.2708360376956658,1,2,1,0,1
37,9011,0.06684721981767605,1,2,10,1,0
42,3335,0.008681209226308662,1,1,1,1,0
23,4674,0.15830953138391013,0,2,2,1,0
53,5576,0.88048718264694,0,3,14,0,0
19,1500,0.23987405903605152,1,4,3,1,0
39,9083,0.9701539625917217,1,1,13,1,0
49,9294,0.5972909995612061,1,2,2,1,0
33,6543,0.23725848763469037,0,3,8,1,0
35,3746,0.4971308034842128,0,3,6,0,0
22,4276,0.21909482270011538,0,1,1,1,0
53,4085,0.9839735581823739,1,1,6,1,0
47,6735,0.8472649839049639,0,2,1,0,0
62,8796,0.026238788782329103,0,2,9,1,0
36,7613,0.9477760314674711,0,4,14,0,0
40,2327,0.7210651073028873,1,1,3,0,0
51,8772,0.08238125202127833,0,1,12,0,0
30,4746,0.6706377463264456,1,3,1,0,0
60,6684,0.6469266979656855,1,4,1,1,0
46,3562,0.21878874580758345,1,2,2,1,0
53,5163,0.7584467000075756,0,4,13,1,0
39,4317,0.08706470331296712,1,4,6,1,0
69,3436,0.4894451812312478,0,3,1,0,0
69,6769,0.009923207163087922,0,1,7,1,0
64,9499,0.9687374888947464,1,1,11,0,0
53,6918,0.7515636317769093,1,1,12,1,0
26,2089,0.15885207615965602,1,2,4,1,0
56,5555,0.341674039951283,0,1,7,0,0
68,3394,0.16056237780817628,1,4,4,1,0
36,7468,0.7666174641293146,0,4,11,1,0
55,5004,0.05889632542771517,1,1,4,0,1
23,1666,0.8404066555637142,0,4,14,1,0
69,6718,0.9421963388357298,1,2,4,1,0
64,6152,0.6766279428062999,1,1,10,1,0
32,3234,0.2129654500014342,0,2,12,0,0
37,7335,0.3600900958135508,1,1,10,1,0
26,2236,0.47723987480893126,1,2,8,0,0
49,2623,0.6046247722022537,1,2,2,0,0
21,2374,0.6686630898116874,1,2,8,1,0
67,8275,0.5542147153188828,0,4,10,1,0
35,7359,0.35131392082185575,0,2,11,0,0
22,1176,0.890917280564903,0,3,1,1,0
37,7704,0.08139205801795824,0,2,13,1,0
40,3928,0.46625605424349503,0,2,7,0,0
28,9817,0.7755648384674807,1,2,7,1,0
54,8617,0.060872665291400896,0,2,6,1,0
39,8614,0.7053352168113012,1,1,14,0,0
21,4715,0.819711622753325,0,4,4,0,0
46,5274,0.6608312985270522,1,4,5,1,0
61,9586,0.012936892275355993,0,4,1,1,0
51,5971,0.18013702713220625,1,1,2,0,1
30,9389,0.34211307889195075,0,2,10,1,0
59,1968,0.2336900356380459,1,2,7,0,1
26,4155,0.9626521402274274,1,4,2,1,0
59,5764,0.6515939141137936,1,3,8,1,0
48,3504,0.2969709573515703,1,2,7,0,1
24,8643,0.9296974986654456,1,2,10,1,0
21,7006,0.7405941994761869,0,2,8,0,0
36,8962,0.28460721182704196,1,1,4,1,0
59,8943,0.3788815694019554,1,2,1,1,0
47,2269,0.19942885830395674,1,4,7,0,1
48,2364,0.9710739982658219,0,2,1,0,0
52,7716,0.5172964958900732,1,4,7,0,0
38,1923,0.8960566874979846,1,3,9,0,0
48,1470,0.3464997710168477,0,1,5,1,0
36,7597,0.8608416030974757,0,3,14,0,0
48,3954,0.05388684842716396,1,2,2,0,1
49,2148,0.982090317524288,1,3,11,0,0
19,4086,0.9120343670333027,0,2,14,0,0
69,1629,0.36320294477665493,1,4,1,1,0
27,8407,0.7747221653145774,1,2,8,0,0
19,1774,0.752257926473826,1,1,13,0,0
19,9551,0.9012547971029317,0,3,4,1,0
41,9709,0.3072549811288111,1,2,8,1,0
34,2343,0.4655200053141495,1,4,2,0,0
49,8398,0.8649996126060531,0,3,13,1,0
33,8197,0.778579454135216,0,1,14,1,0
33,6016,0.39346671874027916,0,2,3,0,0
63,8797,0.8457252329121221,1,1,3,0,0
56,3899,0.04695403923240149,1,4,4,0,1
48,1934,0.7820463029629902,0,3,9,0,0
60,2986,0.20676585943370063,1,3,9,0,1
41,5996,0.2861209078237872,0,3,5,1,0
18,7542,0.49321484359559364,1,4,7,0,0
28,6465,0.4497345010699739,1,2,14,1,0
38,7311,0.5205701068698809,1,2,13,1,0
21,9568,0.5447755956720238,1,2,14,1,0
24,2505,0.33152769103149693,1,1,9,0,1
43,6363,0.17522751301703,1,4,1,1,0
64,2010,0.768481229287306,0,3,13,0,0
67,4477,0.3999761490871421,1,4,2,0,1
29,8741,0.505840862459059,0,4,14,0,0
48,4857,0.6446967183511181,1,4,6,1,0
34,4839,0.909637922306656,0,3,3,1,0
50,5268,0.7075528311402199,0,3,11,1,0
28,3553,0.04545922559038451,1,1,12,0,1
45,5389,0.8385603633980176,1,4,11,1,0
49,1551,0.9893550151275191,1,2,14,1,0
18,6566,0.47248502537138215,0,1,7,0,0
64,6758,0.9695903364546007,1,3,5,0,0
45,4051,0.5473287423431494,1,3,10,0,0
59,6322,0.4596159958719498,1,1,8,1,0
24,3555,0.33140476472745506,1,2,13,0,1
19,2089,0.6575548758333388,0,4,1,1,0
59,1458,0.2298204205250446,1,4,14,0,1
41,5721,0.10493421851440432,0,2,9,1,0
21,7304,0.02723710258421408,0,4,14,1,0
61,2920,0.29238011271526376,1,3,11,1,0
36,8694,0.39577083216703823,1,1,10,1,0
43,6668,0.5520766962812478,0,2,6,0,0
28,7298,0.29274982518700643,1,1,12,1,0
57,7629,0.9840595723854112,0,4,5,1,0
67,6146,0.2917451682411676,0,4,8,0,0
60,2003,0.4409753884464087,1,3,12,0,0
28,4083,0.10327616553190033,1,3,12,0,1
62,3589,0.26062651333707565,1,4,4,1,0
20,5310,0.04833213978899109,0,4,12,1,0
29,3241,0.559508633437328,0,3,13,0,0
20,6766,0.7510646831324317,1,3,9,0,0
59,8711,0.19570981433606793,1,2,5,0,1
44,5980,0.36791093781607076,0,3,1,1,0
66,1938,0.016616226727160566,0,2,8,1,0
19,5301,0.8395220557222121,1,2,9,0,0
66,4970,0.7799635249316695,0,1,5,1,0
33,4999,0.06325403087429238,1,3,13,1,0
19,5650,0.3648676093204113,0,2,5,0,0
47,7627,0.9552866138494954,1,1,6,1,0
37,4408,0.39202705607897703,1,1,9,1,0
55,9962,0.5262086767240161,0,3,5,0,0
45,1248,0.3552428610103552,0,3,2,0,0
42,9564,0.5961313881282618,1,1,3,0,0
49,6950,0.9781568756368222,1,2,11,0,0
27,3926,0.9975025034811971,1,3,10,0,0
59,8975,0.7747149780111912,1,1,3,1,0
57,4857,0.4043110980204393,0,1,9,1,0
50,5930,0.4944322008289883,1,2,8,1,0
30,8014,0.35673132811230546,0,4,13,0,0
58,9893,0.9855746299043462,0,2,13,0,0
59,7966,0.7077603058254037,1,1,6,1,0
64,7587,0.44893144543351127,0,2,5,1,0
54,7496,0.012115270109602339,0,3,10,0,0
33,6091,0.5204834143905483,1,1,2,0,0
62,9985,0.9839282017016179,1,2,9,1,0
39,1677,0.5230609089730519,1,2,10,1,0
37,6909,0.18242668548911367,1,2,8,1,0
67,2561,0.022093747104774852,1,2,14,0,1
60,5053,0.35470375812420907,0,1,5,1,0
44,9644,0.9182280556966069,1,2,6,1,0
58,4656,0.996554108175881,1,3,9,0,0
33,6234,0.9453679748120026,0,4,1,1,0
51,5146,0.7294199932542568,1,4,13,0,0
49,6488,0.5581427284406553,1,4,4,1,0
43,9081,0.590686146382252,1,3,5,0,0
42,1209,0.5389920090919609,0,4,9,0,0
19,5983,0.7070493049229883,1,1,12,0,0
29,8141,0.41887322669535243,1,1,5,0,0
57,5945,0.6692040049557655,1,3,5,0,0
26,8980,0.12161211495720103,1,3,12,1,0
29,4966,0.26569530656148377,1,1,12,0,1
43,9818,0.8360030388086295,0,3,3,1,0
26,3824,0.9037489307433911,1,3,8,0,0
27,2250,0.5390082375602997,1,1,14,1,0
49,5758,0.0316356172129324,1,1,7,1,0
51,5363,0.9269735707917681,1,2,8,1,0
65,3163,0.7020642580272864,1,2,4,0,0
37,2853,0.4140279237553608,0,4,8,1,0
56,1753,0.5983789431994964,0,3,10,1,0
19,6448,0.4297748344413661,1,1,4,0,0
18,2868,0.46533922673205097,1,4,1,1,0
68,1181,0.8868098656594017,0,2,4,1,0
53,2513,0.16108424691711154,0,3,5,0,0
41,4344,0.10366913548223677,0,4,10,0,0
44,6238,0.002728744513015746,1,3,8,0,1
19,8089,0.3140003756121267,0,4,12,0,0
48,7401,0.1474137664844274,1,3,10,1,0
31,3556,0.21998549513811116,1,3,6,1,0
19,7098,0.011238982665376929,0,1,11,0,0
46,6280,0.2271954146877032,1,3,10,1,0
32,5244,0.33271158193237393,1,2,5,1,0
29,3164,0.031567496409881324,0,1,3,0,0
54,7601,0.6079041242971477,1,3,4,1,0
45,3021,0.568800348883758,0,2,6,1,0
37,3821,0.09703577850992506,0,2,6,0,0
56,6938,0.595009777518401,0,4,6,1,0
41,7132,0.9986539186088776,1,1,2,0,0
38,6969,0.9444689528115406,0,1,11,1,0
27,7168,0.002670993367663299,0,4,12,1,0
63,1713,0.7953783113303596,1,4,14,0,0
31,8203,0.35360527623648597,0,4,8,1,0
54,4545,0.06365137033462742,1,1,8,0,1
35,9414,0.29598321371620806,1,2,6,0,1
41,1863,0.3217365163129623,0,2,14,0,0
31,5625,0.5232442393090568,0,3,14,1,0
51,6307,0.6610837672688546,1,1,4,1,0
29,2425,0.749055612208408,0,1,2,0,0
39,3304,0.24590304256326667,1,4,6,0,1
23,1653,0.321770570248497,0,1,6,0,0
53,9129,0.3083817068597352,1,1,10,1,0
62,7734,0.36273686812087647,0,2,3,0,0
53,1443,0.9996563089563387,0,1,2,1,0
39,8459,0.7779433028274259,1,2,4,0,0
31,5669,0.974990465268697,0,2,8,1,0
33,6106,0.6931110595470572,0,1,5,1,0
53,5436,0.4062707016472843,1,2,3,1,0
42,3857,0.38974418362697494,1,4,13,1,0
49,4039,0.4885811449750451,1,2,14,1,0
50,9291,0.41686978336443736,0,1,13,1,0
62,3737,0.8283262460927457,0,4,12,0,0
53,7956,0.46500201302669286,1,4,5,0,0
37,6239,0.295614360210846,1,1,9,0,1
35,2607,0.7748602686966518,0,3,11,1,0
55,3953,0.8544204093813946,1,2,8,1,0
20,6933,0.4204289561404514,1,2,12,1,0
40,5682,0.667808571905532,1,3,10,0,0
49,7333,0.058804533888304755,0,4,7,1,0
62,8392,0.5294648519714666,0,3,4,0,0
33,7609,0.04498113774550805,1,1,2,0,1
22,5925,0.029190840494468073,0,3,12,0,0
21,8250,0.612924850522739,0,4,9,1,0
38,6783,0.30333538239498714,1,1,3,0,1
57,7723,0.7425371624554654,0,1,6,0,0
68,1184,0.8960825606325922,1,1,14,1,0
31,1521,0.1393911737303507,0,2,13,0,0
56,2248,0.7245228385789239,1,2,7,0,0
48,2002,0.5145199982883433,1,1,12,0,0
31,7266,0.11211925016269886,1,3,3,1,0
23,7444,0.6515926064807247,0,2,3,1,0
29,8017,0.6094668031064728,1,4,3,1,0
33,9585,0.5156418674007825,0,2,3,1,0
34,2617,0.926471204559658,1,3,3,0,0
62,1660,0.5210796961040165,0,2,7,1,0
40,6524,0.9905151154502125,1,3,13,1,0
31,8616,0.509228813848111,1,3,14,0,0
24,6250,0.11585203830136759,0,2,5,0,0
63,8512,0.4704712510750304,1,3,4,1,0
49,7905,0.18232876255507124,1,3,6,0,1
32,1319,0.5971334852174273,0,4,14,0,0
61,9775,0.6931321751936012,0,1,8,1,0
34,4600,0.46843527870709367,1,1,2,1,0
58,6960,0.09770296768314823,1,2,12,0,1
64,6279,0.4686413985835529,0,3,3,0,0
61,9773,0.0814542147344004,1,2,2,1,0
51,2767,0.682125955506534,1,2,14,1,0
22,2798,0.7903682248650875,0,1,7,1,0
62,9949,0.962380327227039,1,3,12,0,0
44,1282,0.14880210712845643,1,2,2,0,1
69,7337,0.5324203355333041,0,2,14,0,0
40,6166,0.5675373675354186,1,1,5,1,0
57,8121,0.9224765337809797,1,1,11,1,0
31,8409,0.6272766405965142,1,1,10,1,0
32,6489,0.1455096456453211,1,2,9,1,0
60,5896,0.4363513239631892,1,3,8,1,0
50,1130,0.6547625285062505,0,1,8,0,0
48,2293,0.7002844320692974,1,1,3,0,0
52,7059,0.8630739985905735,1,3,13,0,0
34,7957,0.18050711984439716,0,2,13,0,0
45,1060,0.9515421467554984,1,2,12,0,0
36,3211,0.05913941201559225,1,3,14,0,1
63,7276,0.983762134568902,1,1,1,1,0
40,6363,0.8577670928664085,0,4,2,1,0
49,9152,0.6602727827621713,1,3,7,1,0
57,8973,0.7349955002644216,0,4,4,1,0
30,1037,0.07269200591879643,0,2,13,0,0
37,6990,0.04147986289445238,1,2,10,0,1
52,6438,0.10176579655136553,0,4,5,0,0
22,8677,0.08735981466413778,0,1,13,1,0
26,1473,0.5473812334694351,0,4,1,1,0
46,1058,0.21544398711178914,0,1,11,1,0
23,3636,0.8602056372067265,1,3,2,0,0
42,3614,0.44574862306807217,1,2,9,0,0
48,8296,0.6955104764582749,1,2,6,1,0
39,5999,0.6528730929701598,1,4,7,1,0
19,9276,0.31985303892971007,0,3,13,1,0
62,4797,0.24316757352572904,1,4,5,1,0
22,3674,0.3424562852966352,1,4,9,1,0
44,7436,0.7966583738498375,0,4,14,1,0
42,4120,0.5862768484196185,1,1,10,0,0
25,3076,0.25353866251917534,0,2,5,1,0
18,4190,0.8178464430604302,1,2,6,0,0
