Edad,Genero,Nivel_Educativo,Ingresos_Mensuales
28,0,3,5404.544248837803
47,0,1,-3047.3167681680516
20,1,2,2301.0303839116423
46,0,1,3144.20603054537
31,1,1,3491.881596924312
30,0,3,10640.426289905598
36,1,3,6995.030334915338
42,0,3,6475.29505789495
27,0,1,-8661.5778027856
32,0,1,11597.300728960316
45,0,2,19749.654357568063
57,0,3,16679.06382396299
55,0,1,3934.387825231322
24,0,3,5837.893449953312
31,1,2,13328.550151068732
47,0,2,-2737.8054031111205
57,1,3,17770.5434899865
29,0,2,5089.386120383889
45,1,2,11604.7139174429
31,1,1,5182.246991073398
18,0,3,11716.108520643982
21,1,2,8811.869458595182
35,0,3,4333.303966090436
53,0,2,8796.626672050063
49,0,1,5770.887073346266
45,1,3,5613.751233930981
45,1,1,8378.670555686593
55,1,1,4457.574124871432
49,0,3,13851.12004934881
25,1,2,2827.1390537138313
42,0,2,712.9595269299971
64,1,3,9432.891697117113
37,0,2,8718.883820312638
50,0,2,8720.429701144107
47,1,1,8395.084209073655
54,0,1,4450.897482454303
33,1,3,5785.232083443148
42,1,2,9045.826319471907
55,0,1,7297.411190853644
59,1,2,7551.039788020281
27,0,1,-2388.5097167441427
22,1,1,12912.184021083789
25,0,1,7882.716801329075
50,1,1,2094.4212727884196
54,1,2,12196.677917827108
18,1,2,6372.906106659571
48,1,1,-1409.887654437748
24,1,3,2277.219551600306
64,1,3,-3821.238165855766
40,1,3,5261.808210060419
41,1,2,6736.901510441442
31,0,3,5082.948642587741
40,1,3,-8000.578310444687
26,1,1,2095.4783022547135
25,1,1,1049.2869603339482
25,1,2,-2584.4339883605744
20,0,3,4703.173566186022
49,1,2,4675.421573196523
21,0,1,11523.657595320235
55,0,2,6723.986211139064
19,0,2,1552.153308141425
26,0,1,6539.362442597772
63,0,3,12402.885122238724
18,0,3,3245.5171237867253
28,0,2,1067.8639441386604
46,1,1,12113.435334270092
43,1,1,1887.3489060740376
44,1,2,12023.165100310067
55,0,3,11501.966127668535
46,1,1,2786.1365515855846
50,1,1,7713.763819424874
45,1,1,10501.581325141204
48,0,3,7668.565048555269
36,1,3,-6376.816506587449
65,1,2,9061.869080143295
43,0,3,10188.339582581268
46,1,3,243.26466161335247
28,0,2,3372.799064642444
58,0,2,13838.25527270705
49,0,3,13323.840665706364
38,1,2,-2326.822269066908
55,1,2,4750.000070377529
51,1,3,7142.653259956446
57,0,3,8216.7854806594
39,0,1,7827.75274137425
65,1,1,7069.173426720292
44,1,3,-825.9663544716896
25,1,3,9573.821868111812
57,0,2,3659.290976742982
63,0,1,-1907.270390841204
48,0,2,4853.927384173044
18,1,1,9296.409657647646
56,0,1,4466.787116609088
51,0,2,8202.188459591413
64,1,1,4824.4954091986365
41,1,2,8698.99616761102
45,1,3,6249.061632780184
21,0,2,-154.83770584329432
35,1,2,9760.381450271541
46,1,1,13534.115232306263
40,0,3,15699.801114253107
54,0,3,9260.257721280945
44,1,1,1187.3020367426298
33,1,2,5315.742117853806
62,0,3,8822.03976239256
44,1,3,13880.151867268178
26,0,3,4271.251449953593
22,1,1,4889.488569676059
25,0,3,4336.4669317605385
35,0,1,7045.635886608446
52,1,3,12526.804242997252
23,0,3,5629.574849846394
60,1,3,10086.706542724673
40,0,2,9573.875409286256
63,1,2,4021.074254215193
43,1,3,8861.783105713826
56,1,2,8833.73830378524
41,0,1,4921.819820106743
27,0,1,3483.1260634867895
32,1,3,6965.433172635835
55,1,2,4076.512988758975
37,1,2,9056.830581676668
46,0,3,258.990388151984
23,1,2,-2601.0081223050292
65,0,1,3338.8681073120515
26,1,2,7212.660999972359
22,0,3,6830.1734284375325
65,1,3,15205.774608186319
56,1,1,-1028.5981660319885
36,1,2,-762.2558866440013
22,1,2,7237.051488714023
37,1,3,2421.916176362314
28,0,3,424.23246998543163
44,0,3,1527.432293447141
46,1,2,5899.818936492396
24,0,2,-4843.292835043576
20,1,2,-9750.769664893887
22,0,1,-1387.367701620059
30,0,1,12634.872277811004
33,0,1,7040.869698760554
29,1,1,3968.751773139881
56,0,3,10254.169835172988
44,1,3,12626.928566599432
62,1,2,13551.908317418303
50,0,3,13349.220584132803
32,0,3,-2034.9977197321095
38,1,1,6086.367924728281
61,0,3,8821.626289431877
34,1,2,-3737.2280383603065
54,0,3,4912.1108662801635
32,0,2,1834.2298834178
37,1,3,14667.277996413526
36,1,1,11974.30892069839
18,0,3,2890.8051276115666
21,1,1,-1654.9624941271322
20,0,1,-1984.576247295674
25,1,3,4125.963416214518
58,0,2,18835.438594617728
61,1,1,11672.139245787956
22,1,3,9037.468848004602
26,1,3,7034.962894577684
18,0,1,3552.639551454739
60,1,3,3166.696286178655
47,1,3,14012.579344789054
24,0,2,168.80825339460898
39,0,3,8344.088339410206
37,1,2,9335.777806267231
46,0,3,17978.603463067193
44,0,2,12874.567664967613
42,1,2,5952.520904543427
63,0,2,3563.872245008469
52,0,3,12393.36716041492
44,0,3,3662.8649126020173
28,1,3,-1322.9223220497151
34,0,1,7893.0665530001625
48,0,2,1349.9246937821044
35,1,2,7933.3304389491595
36,1,1,8554.563158649544
55,0,1,10033.355175063276
46,1,2,138.5315087105364
32,0,1,6647.7487008732405
24,1,1,8544.68205427789
54,0,1,9356.071569005964
54,0,2,-2550.519904026658
24,1,3,11273.09826464179
39,1,1,5202.098166636497
29,1,2,4828.709826182158
25,0,1,15.478228693936217
35,0,2,11446.03519001812
45,1,1,2730.87943384414
35,1,3,9666.422639585542
48,1,2,9733.424619519737
34,0,3,11394.328845309898
40,0,3,14267.847767907344
28,0,2,13687.230786419443
32,0,2,14881.642530700106
47,0,1,5028.065566267085
48,1,1,3245.2543014861226
23,1,1,-1097.1889569309615
29,0,2,8343.06902247059
40,1,2,4777.353034313199
56,1,2,7817.972124680044
57,1,3,7007.753612024011
53,1,2,6540.115047271407
52,0,3,7008.194195907994
20,1,1,-1781.437030947969
59,0,3,5014.3621815021925
45,1,1,7543.75267465978
32,1,1,10073.437671403135
30,1,2,4478.908396931909
36,1,3,14496.456735969092
57,0,1,6013.386899894485
35,1,2,5959.988449215735
48,1,3,4703.518892302523
54,1,2,1242.9617564267146
38,0,3,-785.426349657273
56,0,1,10908.382424675387
22,0,2,18884.575577245996
34,1,1,7616.938920578477
36,0,1,12610.487468521653
21,1,3,-746.2773186648992
43,0,1,6414.949361813559
41,1,3,14502.770067931875
56,1,1,6138.707393669736
55,0,2,8862.388036883429
63,0,2,11324.95588490204
36,0,1,7596.233264004924
47,1,2,7416.1583696816915
43,0,3,6628.7009886807355
28,1,3,8427.58739015861
56,1,1,6940.240968396554
20,0,3,-554.6859376243228
39,1,2,5472.957561151013
34,0,3,6804.038334979288
28,0,2,3601.2077565528543
64,0,1,5818.036967025982
56,1,1,9784.975641076035
64,0,2,8195.80773907769
44,1,2,4149.126924615206
60,0,2,3392.2908947122996
46,0,3,-626.6771944535994
29,0,1,-8706.753074174247
30,1,2,11756.189636913972
28,0,2,-147.0542494640813
48,0,2,712.2646906507971
28,1,3,15037.991097753285
58,0,2,3916.3323547904374
60,0,1,9667.640643650957
53,1,1,7921.940867910622
19,1,1,6870.961646200036
40,0,3,7809.284300362386
53,0,1,6010.192850163655
31,1,2,4470.58055751102
54,0,2,4298.095272728759
44,0,2,8558.426880897852
29,1,1,14612.833768641674
46,1,3,11033.127370689064
23,0,1,14170.474319821511
61,1,2,11289.679645634214
64,1,2,10442.57338419174
40,1,1,11858.543779148244
27,1,2,7303.788414718385
51,0,1,10447.655869237258
61,0,3,17134.478417551047
29,0,3,15318.31114896774
49,1,1,10480.432448288993
43,0,2,3790.5892298065774
24,1,1,4516.779521339677
49,1,1,4450.2349005615015
50,1,1,9664.121974471243
35,1,2,9494.638468843132
52,1,1,1329.8084827626444
37,1,2,2771.334442267429
48,0,2,7215.942581770441
22,1,2,9193.275465922248
49,0,2,4759.498613206304
64,0,3,15403.366022220485
59,1,3,14098.257517366248
36,1,1,2445.103156911363
18,0,1,6488.193012043916
24,1,2,1147.1541913924093
39,1,2,19181.0269681245
51,1,1,9751.061302491202
27,1,2,15482.585945266737
64,1,1,1788.870362349031
59,1,1,2436.221616246722
43,1,3,8192.027272742025
49,1,1,8068.6390083080705
59,0,2,10492.68107851107
44,0,1,6289.985741477084
29,0,3,6610.66592272576
57,0,3,7787.6408934560495
40,0,2,11418.425981915403
31,0,2,5397.670977974079
51,1,2,14534.989398142541
34,0,2,5013.566620996154
23,1,2,7472.5152371526365
44,0,2,9004.87791338778
25,0,1,-2956.4160014259633
50,0,2,14936.606679194794
52,0,1,-1654.0064312568948
64,0,1,-355.6579544821743
34,0,3,10999.455655347349
43,1,3,9508.941808636187
24,0,1,757.0600036454684
63,1,1,10544.373113669262
41,1,2,4120.20634141335
42,0,2,12829.381865544954
52,1,2,10978.805913459733
43,1,2,-4656.997111530527
22,1,3,10039.326044448651
64,0,2,8067.055104012608
55,1,2,11998.375011496419
52,0,3,5211.892701656269
47,0,1,-6839.160469912622
42,0,2,16207.943571992673
41,0,3,1700.117172307445
47,1,3,4349.575816857765
37,0,2,8257.639852736465
20,0,1,12318.394370651155
49,0,3,9603.198076257051
25,0,3,4652.144953368935
64,1,3,4945.858528394954
40,0,1,9038.455874359428
63,0,3,13638.766518851085
33,1,1,6580.839136071181
52,1,2,-631.657612311622
42,1,2,3451.46335554665
32,0,1,10403.418452883678
25,1,2,8236.337732296091
51,1,2,5768.241459362416
42,1,3,6947.440050456149
61,0,1,8410.678805360725
36,1,3,9068.379586785215
60,0,3,12640.762420934578
30,1,1,4063.6568583493113
63,0,2,-306.47764436069883
29,0,3,4798.465882355614
32,1,1,-4311.1726961874065
40,0,1,5629.524938331182
57,1,3,96.66018815604002
19,0,2,3696.1014823067026
57,0,2,-4697.685414004194
40,1,3,3336.6904016054464
22,0,1,1818.3207014338561
51,0,3,13390.090948614465
27,0,1,-3070.8757149565945
44,0,1,5068.181495805563
59,0,3,16303.761232483555
21,1,3,5789.1549529022095
21,1,1,6412.670026746238
25,0,2,-5337.70895509876
23,1,2,4865.285955867365
42,1,2,5715.39930204014
44,1,3,12478.595390982744
64,0,3,7538.635485539466
57,0,2,1064.5189769320586
37,1,1,-3733.107859385049
44,0,3,4925.459987704487
24,0,2,4820.727274420964
40,1,1,8071.1902028457225
37,0,3,4268.55165182868
51,1,1,17980.579835841483
46,1,2,11353.444353629777
61,0,2,9816.614392120628
22,1,1,9136.176581081378
44,1,1,1228.057661604048
29,1,1,7236.161029495054
34,0,1,4150.844840980798
54,0,1,19075.7259771563
51,0,2,13257.613832321253
47,1,3,11402.990498216517
53,0,1,9845.187579955817
23,0,1,5408.119754590088
49,0,2,1714.250345469768
49,0,3,4019.82383284347
26,1,2,9055.29893097379
39,1,2,15252.11856301336
27,0,3,11029.44877166101
46,0,2,4645.362304327386
28,0,1,-108.8311347785916
45,1,3,12919.376025887459
19,1,3,6814.243679307679
38,0,2,1807.5859951348539
48,0,1,-4417.822529318568
58,1,3,16973.1546746086
34,1,3,9878.739502029923
44,1,2,3039.960702687324
47,0,1,1473.9257358292543
58,0,3,175.404891921311
25,0,2,-1228.0970977551224
54,1,1,15642.697003135369
22,0,3,4225.194957248075
43,1,2,7656.279957142255
23,0,3,9374.73462148857
33,1,1,6783.12440322557
18,0,3,8402.751977075637
26,1,1,264.04684513697157
38,1,3,6418.42378075997
24,0,2,-5459.791309758391
60,0,1,6286.986928758609
32,0,1,9622.970670733133
41,0,1,7860.70186633581
22,1,3,-5084.503355602768
55,1,2,6122.706573170784
46,1,3,5113.782920460293
63,1,2,10333.672306576233
63,1,1,2889.4799350218836
28,0,2,2482.4628234197107
21,0,2,2282.386437814146
27,1,1,4718.326024826128
51,0,1,7747.622590312108
21,1,3,6928.61566121197
27,0,3,2192.5339136771245
50,1,3,10296.065151958579
63,0,2,7986.523317948991
35,1,1,2370.356228864149
29,0,2,-631.0567224020542
40,1,3,7924.207924402339
61,1,1,2339.0898338367597
42,0,2,10046.290824784988
54,0,2,6192.239559502934
21,0,1,1616.8586026644984
30,1,2,5368.570924304767
35,1,3,5822.6288686771895
46,0,1,2588.427793038013
61,0,3,14635.71979165615
47,1,1,9998.768646122138
65,0,2,5921.957103116247
55,0,3,4738.489468864558
45,0,3,16602.17384565722
24,1,2,12222.62349797834
41,0,2,2516.606787635698
58,1,1,-887.2697475379009
27,1,1,-4216.71046197566
54,0,1,4764.179409845159
44,1,2,13501.407433563743
38,1,2,-4735.422637466787
53,0,1,6783.6013544470015
60,1,3,6116.2600851462585
46,1,1,10688.28374274886
24,1,2,278.8035828854545
30,1,2,6317.001358891368
62,0,3,12101.505532108316
40,1,1,7336.286162170599
42,1,2,22305.891425293215
58,1,2,6167.828945102499
62,0,3,13713.081047734975
30,1,2,4809.712605459786
54,1,1,11274.686359501673
47,1,1,-2471.024829988535
43,1,3,11071.430762493404
29,0,1,858.1859009944069
18,0,1,-7131.238480535092
35,0,1,1536.090320334778
38,1,2,10507.809425756812
41,1,1,-7634.446187741089
34,0,1,11358.576282730923
59,1,3,2532.4481120907667
26,0,3,-1660.336526150505
57,1,2,13777.130939859037
45,1,1,10823.476501291714
32,1,1,1041.2047004386395
30,0,1,-2165.16152634796
45,0,2,3742.786307441166
34,1,1,-4648.900214325868
26,1,3,5028.669792758656
38,1,2,3803.33997034342
47,0,3,13477.303870752265
28,1,3,4958.5282643829605
47,1,1,9484.755481777785
53,1,1,6663.292049977909
42,1,1,15308.044326594927
24,1,2,8163.626225432441
37,1,3,6468.049330352971
52,0,3,8518.991072887411
27,0,2,7460.028609461708
52,1,3,8360.162812962217
18,0,3,5447.278995874571
31,1,1,8260.646877489517
62,1,1,13592.20726077012
22,0,1,7436.886932231744
57,1,1,4406.297292236146
61,0,1,3135.2283773737
55,1,3,2829.303155188797
51,0,2,2764.5675610403378
41,0,3,13352.717037743345
21,1,2,5450.722063216344
44,0,3,5036.957844382427
22,1,2,-423.1506605719924
60,1,1,254.72816668677206
30,1,2,5015.2927512030155
57,0,3,9547.511263445502
38,0,3,11463.232955279564
54,0,2,3302.5375222129824
49,0,2,7984.911791317192
55,1,2,5488.185670494084
48,1,2,4913.4405762693805
49,1,3,11963.55292145534
32,1,1,10599.181027990442
65,0,1,3946.5928074654894
47,1,1,8740.948493144413
60,1,2,4810.278747771936
24,0,2,3992.678192828399
55,0,2,13051.623054407519
48,1,2,4997.382476541195
61,1,3,9213.997809479419
43,0,2,-1550.9790371992995
53,0,3,17386.313265943936
63,1,3,17024.97295791339
60,1,2,2926.8291781017906
43,0,1,1105.6391313366976
61,0,3,16880.203361403157
19,0,1,1708.6693213103183
60,0,1,5956.607571833145
62,0,3,10038.62047549474
60,0,3,7998.040231668852
26,0,3,6372.943825458859
65,0,2,8015.6915496467645
22,0,2,7032.169269709806
44,1,1,-7127.630943435615
29,0,3,14780.204771935982
52,1,2,8145.05851138425
46,0,1,6770.108748440688
33,0,3,9475.371496484024
36,0,3,9031.515415355363
60,0,3,9294.590497565438
44,0,3,4250.5181294559725
35,0,1,-6508.185957552987
58,1,2,8784.697355136615
30,0,1,-1763.204140552809
47,1,2,19269.337300706728
43,1,3,16290.971812699914
23,1,1,5359.863936278029
20,1,1,6999.88488791081
40,1,1,14020.738430248695
29,1,2,-1600.9820851725126
58,1,3,6519.0713289319365
58,1,3,13798.403410358744
32,0,3,5539.856664897076
18,0,2,6897.361214451676
64,1,3,5715.984799176295
25,0,1,9475.333544171532
48,0,3,8517.67437495818
28,1,1,-5678.78495760873
34,0,2,10499.11146381545
44,1,1,2131.871371506559
48,0,2,778.1550554613923
44,0,1,1324.4372689732795
31,1,2,3695.4567034432466
40,1,2,5814.401790573329
22,0,2,6749.467219356524
47,0,1,7360.373422942919
51,0,1,11265.507120179134
64,0,1,10460.890276361064
36,1,2,2181.5220129623435
48,1,1,1315.0880673701731
33,1,2,3237.162169310346
62,0,3,10131.604041664366
44,1,1,4277.747828051076
43,0,2,4975.381649256846
56,1,3,13526.748209145047
46,1,1,5377.33623297329
56,1,1,-5385.201549570527
61,1,3,12567.388412517244
62,0,1,22852.33248975193
46,0,3,5613.732997658212
62,0,2,9013.264969898712
63,1,1,8396.496916486081
64,1,2,8832.608883625095
48,0,2,3215.3303988192793
19,0,2,4449.818645886711
23,1,2,6079.973379288755
26,0,2,2096.11506897563
32,1,2,1872.2280241228195
37,0,2,471.53964670280857
65,1,3,9215.956318614883
19,1,2,-426.02785211595074
20,0,2,-4493.387209878116
47,0,1,3642.880281373207
25,0,2,-3826.7810792308956
57,0,1,4781.895286227189
38,1,3,13347.780463344323
56,0,1,10966.976887718722
60,1,2,-1798.7201327580806
30,1,2,3808.192278373438
57,0,3,13369.278101649972
58,1,2,9280.422257039701
65,1,1,16523.195863826506
54,1,1,9780.663228211779
49,0,2,10272.78817159072
31,0,1,5405.85019888348
18,1,3,-4316.915139345203
44,0,3,10900.546191926882
41,0,2,7328.883099118968
39,1,2,9673.82317352264
31,1,3,3751.620799473082
62,0,3,9963.553890990132
25,0,2,3404.2711955768536
44,1,2,3594.5898194181914
20,1,1,13132.593919654017
50,1,2,10177.370000257824
64,0,1,9857.626406715055
38,0,2,4048.783025633081
49,0,3,10889.684411690634
57,0,2,3449.046499162252
58,1,3,17.227308171075492
62,1,3,15992.593240094855
61,1,2,2691.246178985539
58,0,2,8700.571259027292
49,1,2,2725.8193911096696
41,0,2,6413.52750237294
28,0,3,2301.998248323921
54,1,2,7641.7944433543735
38,0,1,7971.767843684191
35,0,3,4888.7393625889135
28,0,1,-3648.173986188427
44,0,2,13060.778207738875
60,1,3,11576.902423006972
55,0,2,8062.232995372736
18,0,1,8512.468120774214
46,1,1,6873.890704458974
38,0,3,9489.729221395455
46,1,3,5370.880466923243
26,1,2,5523.625153672193
24,0,2,11127.950251763967
55,0,1,8681.26669239127
48,0,2,5491.863145885902
44,0,3,12264.305700175726
59,0,2,1434.6188173300789
49,0,3,13642.560290642217
22,1,1,4412.430862344873
50,1,1,7042.049678591219
32,0,1,2690.838757900012
22,1,3,-1082.5243941320587
37,1,1,6826.69693269552
55,1,3,5020.942361101683
54,1,1,10704.984929985032
34,1,3,7537.534849711636
21,0,1,1673.9491724385766
38,1,2,2245.298961553802
51,0,3,4622.43718363055
57,0,2,6213.4355839760365
22,1,1,6471.58124504831
21,0,3,8385.361885704264
39,0,1,1994.0029731698783
31,1,2,7337.014694307253
21,1,3,10850.985665930115
25,1,2,891.086111703843
20,1,1,3034.054523427184
63,0,1,4588.311725037693
46,0,3,2378.121331833526
43,0,2,753.1356222734521
47,1,3,10979.228965326663
29,0,2,5476.372438368162
32,1,3,5966.767913931579
58,1,1,-705.9042626397204
19,0,1,3087.3881322068546
18,1,2,313.45772177760955
64,1,2,11331.057134008743
64,1,2,13500.924391342334
45,0,3,-3590.5546039746114
57,1,3,10052.174502991824
52,1,2,7539.326762473057
51,1,2,1991.9237266703294
21,1,2,4434.277885588246
35,0,2,13769.100938055324
29,0,1,7519.085047092594
38,0,2,7046.358160828108
27,1,1,4363.426889039712
38,0,2,9313.381341727067
57,1,1,2235.190911302858
42,1,2,10461.13866123895
34,1,3,10069.87026056843
23,1,3,8014.960203024308
31,1,2,6322.732772332959
54,0,3,-1783.4581814134272
57,0,1,6349.85191352273
57,0,3,3591.0313208211937
35,1,1,5616.87271639381
47,0,3,1684.8515239062363
26,0,2,-3263.350930122984
31,0,1,-284.7199621568434
63,0,3,12273.631481311702
63,0,3,10381.016405932007
34,0,1,5602.640928810758
51,0,2,10367.68541930416
63,0,2,7138.362341857841
39,1,2,6123.814183645843
49,1,2,8253.073798070824
29,1,1,3808.007117385545
33,0,3,13556.099562934349
39,1,3,5668.101677554465
55,0,3,5934.831066059919
56,0,3,9880.167508345656
19,0,1,-1031.1710725978382
62,0,2,1982.9246602525927
25,1,3,4260.719870066642
61,0,1,5623.771914870714
18,0,1,-2246.9318283210905
58,1,2,4518.080184607886
57,1,3,10941.912353897373
58,1,3,16287.775639288197
22,0,2,3694.2502045265046
62,0,1,7673.646823311833
63,1,1,8210.890782477425
53,1,2,-1160.2345862561997
34,1,3,8502.222990817723
58,1,1,3945.3749210344427
47,1,1,15912.660757653295
32,0,2,10057.226247833136
37,0,3,12721.674088210386
53,1,1,10937.197599516769
19,0,2,3923.5612928201663
62,0,1,11155.87572734225
21,1,3,5761.500366071951
41,0,3,2412.342238060369
65,1,1,7590.596405118191
59,0,1,3036.1104296408844
19,0,1,1598.2225710486452
63,0,2,12542.561460632043
19,1,3,12880.422041499134
18,0,1,269.20203899902754
30,0,1,7901.776639709768
23,1,3,5025.347425423923
39,1,1,4536.209459079452
34,1,1,1554.8493196751042
39,0,2,-1899.6458748616596
60,0,3,13692.545053850423
23,1,2,-6421.615046917024
20,1,2,9522.309297432876
63,0,2,5467.84211629322
23,1,3,12532.409728565606
34,1,2,1954.4482613869118
52,1,2,16440.830544396566
54,1,2,8746.066808756765
64,0,3,9685.690327838847
52,1,2,8290.095499936762
40,0,2,8697.841868801206
25,1,3,16178.039096560893
24,1,3,10367.07197647015
27,1,1,-887.7003932378566
43,1,3,4336.935324179483
27,1,3,5815.694943392415
36,0,2,9021.8007611004
40,1,1,11847.873682688505
48,0,2,3543.9430718485914
50,0,1,3242.0012623530492
19,1,1,-1299.803244484051
45,1,3,6242.174684385394
49,1,2,-389.05143445476097
50,1,3,4240.434516891958
26,0,2,4698.148390765499
46,0,2,7661.049329855066
32,0,2,10204.197354663806
35,1,1,4272.755204967026
35,0,3,7862.097501526654
24,1,2,2906.5835360535084
31,0,2,3743.1550854549064
46,1,3,1166.4570281861415
36,1,1,6249.591593454105
22,0,1,2041.089113713498
58,1,3,13301.723082923021
62,1,3,9789.022664008775
22,0,1,3644.21434725658
32,1,1,3729.6327103788835
43,0,2,13544.752105083082
41,1,1,14503.331498405245
36,1,1,8938.309396567507
37,1,1,1822.5954839822211
60,1,2,10562.410224111616
26,0,1,1825.8939603302817
45,0,3,15560.640668736516
33,1,2,3463.240690774217
28,0,1,-219.46077691834307
51,0,3,7153.510661806364
42,1,2,6185.493094239319
57,1,2,9738.501788941801
38,1,1,14333.902569970558
22,1,2,6983.012899387145
28,1,3,1958.3735522699371
60,1,1,5529.53372977182
26,0,2,6569.428777553965
28,1,1,2324.290894889531
54,1,1,10710.446512802086
58,0,2,16021.912784559489
18,1,3,8937.411659961741
43,0,1,2172.8234436528705
27,1,1,13499.792315559467
57,0,2,7181.771017318369
36,0,2,-2038.87591610886
33,0,1,6774.826079002949
62,0,1,7542.707853849329
