Estado;Antiguedad;Vivienda;Plazo;Edad;EstadoCivil;Registros;Trabajo;Gastos;Ingresos;Activos;Deuda;Cantidad;Precio
bueno;7;padres;60;30;soltero;no;fijo;35;95;0;0;900;1158
bueno;18;propietario;36;41;casado;no;fijo;45;104;12000;800;900;1607
bueno;6;propietario;36;58;casado;no;fijo;60;390;45000;0;1000;2318
bueno;10;propietario;60;50;casado;no;fijo;75;209;13500;0;1450;1786
bueno;7;privado;48;27;casado;no;fijo;60;71;800;0;800;1505
bueno;1;padres;36;33;casado;no;fijo;35;200;0;0;600;1580
malo;1;propietario;60;47;separado;no;fijo;35;48;5000;0;1200;1445
malo;0;padres;60;38;separado;si;freelance;45;NA;0;0;700;1738
bueno;7;propietario;24;41;casado;no;freelance;45;NA;6000;0;1200;2676
malo;16;propietario;36;30;casado;no;fijo;45;82;4500;0;800;975
bueno;10;propietario;36;49;casado;no;freelance;45;126;5000;0;800;1150
bueno;11;propietario;48;53;casado;no;fijo;45;111;5000;0;1300;1763
bueno;20;propietario;48;44;casado;no;fijo;45;87;3000;0;800;1694
bueno;1;alquila;6;34;casado;no;freelance;99;535;0;0;500;1196
bueno;8;alquila;36;51;casado;si;freelance;60;NA;0;0;400;600
malo;1;propietario;60;36;casado;si;freelance;45;NA;4000;2000;1500;1743
bueno;13;otra;48;40;casado;si;freelance;75;270;0;0;2300;2750
malo;8;padres;36;27;soltero;no;tiempo parcial;35;53;0;0;225;350
malo;1;propietario;36;38;casado;no;freelance;90;49;7000;300;1200;1619
bueno;13;otra;60;40;casado;no;fijo;60;140;0;0;700;1465
bueno;2;padres;60;24;soltero;no;fijo;35;67;0;0;316;1080
bueno;6;propietario;48;37;casado;no;freelance;45;189;15750;3000;2300;2936
bueno;0;alquila;60;30;casado;no;fijo;43;80;0;0;1000;1056
bueno;8;alquila;48;44;casado;no;fijo;62;170;0;0;1000;1387
bueno;8;privado;36;31;casado;no;fijo;60;110;2000;360;400;450
bueno;4;otra;60;27;casado;no;fijo;35;98;5000;0;1200;1609
malo;7;padres;24;31;casado;no;freelance;35;67;0;0;200;2000
bueno;3;propietario;12;28;casado;no;fijo;35;120;8000;0;1000;2997
bueno;8;propietario;36;38;casado;no;fijo;45;150;23000;0;2800;4400
bueno;1;padres;36;25;soltero;no;fijo;35;62;0;0;750;1366
bueno;17;propietario;48;51;casado;no;freelance;35;100;16000;0;1100;1358
bueno;3;propietario;60;36;casado;no;fijo;45;160;6500;0;1500;2038
bueno;13;propietario;48;37;casado;no;fijo;60;205;5000;0;600;1243
malo;9;alquila;60;37;soltero;no;fijo;47;115;0;0;1600;1800
malo;0;otra;48;45;casado;si;fijo;45;NA;0;0;1000;1135
malo;0;otra;60;51;casado;no;freelance;60;NA;0;0;1300;1321
malo;15;propietario;24;34;casado;no;freelance;35;NA;NA;NA;1300;2099
bueno;15;propietario;12;39;casado;no;freelance;60;110;4000;0;700;1100
bueno;1;propietario;60;49;casado;no;fijo;105;531;47000;0;1400;1601
bueno;5;privado;60;24;soltero;no;fijo;35;145;4000;0;1000;1346
bueno;5;alquila;48;36;casado;si;freelance;72;120;100000;0;775;950
bueno;0;propietario;24;33;casado;no;tiempo parcial;35;100;8000;0;500;2700
bueno;12;propietario;60;39;casado;no;fijo;45;167;6000;0;1435;1875
bueno;14;propietario;12;41;casado;no;freelance;60;245;7000;0;500;1253
bueno;23;propietario;36;59;casado;no;fijo;35;100;7000;0;850;1334
bueno;8;propietario;48;46;casado;no;freelance;75;190;7000;0;800;847
bueno;3;propietario;60;32;casado;no;fijo;35;125;9000;2300;1350;1550
bueno;15;propietario;60;33;casado;no;fijo;45;90;3000;0;1200;1323
bueno;4;propietario;60;34;casado;no;fijo;45;205;11000;3700;1300;2060
malo;3;otra;24;28;soltero;no;fijo;35;51;0;0;800;1750
bueno;31;propietario;48;56;casado;no;fijo;35;144;3000;0;850;928
malo;5;alquila;36;40;casado;si;freelance;35;NA;0;0;1800;2800
malo;11;propietario;60;45;casado;si;fijo;105;235;2000;670;1400;2079
bueno;8;propietario;36;46;casado;no;fijo;35;160;6000;600;600;1100
bueno;11;alquila;60;54;casado;no;fijo;54;90;0;0;1000;1303
bueno;21;otra;60;43;soltero;no;fijo;35;115;0;0;1000;1338
bueno;1;propietario;48;53;casado;no;freelance;35;213;20000;0;1250;2040
malo;0;propietario;60;43;casado;si;fijo;60;85;4000;0;1500;1813
bueno;4;privado;36;51;casado;no;otros;45;192;4000;108;575;1075
malo;30;propietario;60;61;casado;si;freelance;35;NA;60000;0;950;1015
bueno;14;propietario;60;34;soltero;no;fijo;35;90;5000;0;1000;1349
bueno;3;padres;36;26;casado;no;freelance;35;61;18000;0;800;1000
bueno;3;padres;18;21;soltero;si;fijo;35;75;0;0;500;1364
bueno;2;padres;60;41;casado;si;fijo;35;80;0;0;1000;1500
bueno;10;propietario;60;28;casado;no;freelance;45;NA;4000;0;1200;1214
malo;3;alquila;36;23;casado;no;fijo;53;178;0;0;1600;2000
malo;0;alquila;6;37;separado;si;freelance;35;NA;0;0;760;768
bueno;10;propietario;60;27;casado;no;freelance;35;180;8000;3530;1700;1847
bueno;26;propietario;60;56;casado;no;fijo;35;120;3500;0;1400;1477
malo;1;propietario;60;40;casado;no;freelance;35;349;6000;4000;1300;1511
malo;12;otra;60;36;casado;si;fijo;60;99;0;0;750;790
bueno;15;alquila;48;46;casado;no;fijo;57;122;0;0;1350;1500
bueno;17;propietario;6;42;casado;no;fijo;90;111;10000;0;1000;2626
malo;5;ignorar;48;46;casado;no;freelance;75;91;6000;0;4500;6222
bueno;6;padres;60;23;soltero;no;fijo;35;109;0;0;1332;1332
malo;0;propietario;36;54;casado;no;otros;60;35;20000;0;1000;1613
bueno;10;propietario;48;38;casado;no;fijo;60;371;10000;4350;1450;1670
bueno;10;otra;42;26;soltero;no;fijo;35;67;0;0;800;1400
bueno;6;propietario;60;33;casado;no;freelance;60;NA;11000;450;1350;2006
malo;1;privado;48;40;casado;no;freelance;45;NA;4000;0;750;1720
bueno;2;alquila;48;33;soltero;no;tiempo parcial;41;57;0;0;1230;1515
bueno;11;propietario;30;27;casado;no;fijo;45;70;3500;0;1200;1531
malo;1;propietario;48;25;casado;no;tiempo parcial;35;63;3500;0;890;890
bueno;16;propietario;60;32;casado;si;fijo;35;204;7000;0;1200;1503
bueno;20;propietario;24;51;casado;no;fijo;45;185;10000;0;600;750
malo;5;propietario;48;40;casado;si;fijo;75;115;20000;100;1200;1800
bueno;3;propietario;36;37;casado;no;freelance;35;141;5000;400;1000;1912
bueno;13;privado;48;36;casado;no;fijo;75;81;4750;0;1200;1385
bueno;6;alquila;60;25;casado;no;fijo;55;100;0;0;1000;11140
bueno;11;padres;48;28;soltero;si;fijo;35;96;0;0;1100;1370
bueno;3;propietario;60;34;casado;no;freelance;45;NA;3000;0;1350;1423
malo;2;propietario;60;20;soltero;no;fijo;35;150;32000;2000;1500;1599
bueno;13;alquila;60;34;casado;no;fijo;65;199;0;0;1550;2100
bueno;7;padres;24;45;soltero;no;fijo;35;96;0;0;300;600
bueno;3;alquila;24;28;casado;no;fijo;80;198;0;0;100;560
bueno;3;propietario;60;27;casado;no;freelance;45;21;4000;0;1050;1064
bueno;25;propietario;60;63;casado;no;freelance;60;70;10000;0;700;925
malo;6;padres;60;23;soltero;no;fijo;35;50;0;0;1200;1830
bueno;3;propietario;60;26;casado;no;freelance;35;121;8000;3055;1400;1581
malo;2;alquila;60;41;separado;no;fijo;41;58;0;0;1000;1189
malo;1;padres;48;27;soltero;no;fijo;35;93;6000;0;550;818
bueno;32;propietario;36;53;casado;no;fijo;35;100;4000;0;475;550
bueno;15;padres;36;37;casado;no;fijo;75;130;0;0;800;1479
bueno;4;propietario;48;50;casado;no;freelance;75;NA;NA;0;900;1073
malo;2;otra;36;30;soltero;no;fijo;35;55;0;0;950;1316
bueno;0;propietario;48;45;casado;no;tiempo parcial;35;110;3000;0;1200;1642
malo;10;alquila;24;36;casado;no;freelance;60;NA;0;0;240;240
bueno;10;propietario;60;39;casado;no;freelance;45;95;3000;0;1000;1058
bueno;5;alquila;60;44;casado;si;freelance;75;NA;5000;0;1800;1888
bueno;6;propietario;36;47;casado;no;freelance;60;35;10000;0;1200;1974
bueno;20;alquila;48;55;casado;no;freelance;51;156;0;0;1000;1643
malo;16;padres;60;35;separado;no;fijo;35;105;0;0;800;1084
malo;2;alquila;36;32;casado;no;fijo;51;58;0;0;500;615
bueno;9;propietario;24;40;casado;no;freelance;60;NA;5000;0;500;1490
malo;1;otra;48;23;soltero;no;tiempo parcial;35;147;0;0;1000;1843
malo;2;propietario;60;38;casado;si;fijo;75;77;13000;5000;1805;1805
bueno;6;propietario;60;47;casado;no;fijo;60;66;5000;0;600;1625
bueno;8;alquila;48;33;casado;no;fijo;73;125;0;0;944;1054
bueno;10;propietario;60;33;casado;no;freelance;45;150;13000;0;1500;2738
bueno;0;padres;36;22;soltero;no;tiempo parcial;35;105;3000;0;750;1092
bueno;15;propietario;24;64;casado;si;freelance;75;500;29500;3500;800;1081
bueno;15;padres;48;46;divorciado;no;fijo;35;125;0;0;1000;1284
bueno;1;padres;18;23;soltero;no;tiempo parcial;35;50;0;0;250;1139
bueno;3;propietario;60;30;casado;no;fijo;45;95;3700;1250;1300;1665
bueno;17;alquila;48;37;casado;no;fijo;53;181;0;0;1050;1317
bueno;15;propietario;60;45;divorciado;no;fijo;35;140;16000;0;1000;1200
bueno;0;padres;48;26;soltero;no;fijo;35;75;0;0;850;1400
bueno;15;padres;60;34;casado;no;fijo;75;182;3000;0;1500;1889
bueno;11;padres;30;27;soltero;no;fijo;35;117;0;0;600;1293
bueno;9;privado;60;26;casado;no;fijo;35;217;4000;0;750;1546
bueno;1;propietario;12;61;casado;no;otros;35;58;18000;0;500;1342
bueno;11;propietario;36;34;casado;no;fijo;60;180;23000;0;400;1084
bueno;8;padres;24;23;soltero;no;tiempo parcial;45;110;0;0;900;931
malo;5;propietario;48;40;casado;si;fijo;35;87;5000;0;600;1258
bueno;0;padres;42;21;soltero;no;fijo;35;75;0;0;900;1141
bueno;0;otra;60;37;casado;no;fijo;60;198;0;0;1000;1000
bueno;10;propietario;60;40;casado;si;fijo;60;233;15000;2640;1400;2038
bueno;7;propietario;30;30;casado;si;fijo;45;126;7000;0;500;1661
malo;8;padres;60;49;casado;no;freelance;105;43;3000;0;1200;1451
bueno;36;propietario;60;61;casado;no;fijo;45;154;4000;0;1350;1650
bueno;4;propietario;48;29;casado;no;fijo;45;160;3500;0;1000;1226
bueno;0;padres;24;21;soltero;no;fijo;35;160;0;0;900;1681
malo;10;propietario;60;40;casado;no;fijo;45;70;7500;0;1388;1388
bueno;9;alquila;60;41;casado;no;fijo;72;120;6000;700;1600;1776
bueno;8;propietario;36;30;casado;no;freelance;45;80;7000;3000;1000;1734
bueno;9;alquila;36;39;casado;no;freelance;54;90;0;0;600;875
malo;1;padres;36;24;soltero;si;tiempo parcial;35;120;0;0;250;750
bueno;19;propietario;60;46;casado;no;freelance;60;190;7000;0;1500;2755
bueno;18;propietario;36;34;casado;no;fijo;60;130;6000;0;650;1601
bueno;7;propietario;60;28;casado;no;fijo;35;111;3000;0;1600;1707
bueno;9;alquila;60;43;casado;no;fijo;88;280;0;0;850;863
bueno;8;alquila;60;31;soltero;no;fijo;46;110;0;0;850;880
malo;5;alquila;36;28;casado;no;freelance;60;NA;0;0;900;1200
bueno;30;propietario;60;54;casado;no;fijo;60;150;15000;0;1000;1388
malo;10;privado;48;37;casado;no;fijo;60;150;1000;0;1200;1350
bueno;0;propietario;36;47;casado;no;tiempo parcial;35;85;NA;0;500;700
malo;10;propietario;36;36;casado;si;freelance;60;200;7000;0;1100;1250
bueno;9;otra;48;24;soltero;no;fijo;45;88;0;0;1200;1302
malo;2;otra;60;22;soltero;no;fijo;35;58;12000;0;1450;1600
malo;13;otra;48;37;casado;no;fijo;60;98;0;0;950;1365
bueno;24;propietario;60;45;casado;no;fijo;90;198;3500;0;900;1541
bueno;10;propietario;60;39;casado;no;freelance;60;171;39000;0;3000;3569
bueno;10;padres;36;37;soltero;si;fijo;35;150;0;0;1000;2484
malo;0;otra;60;23;soltero;no;tiempo parcial;35;NA;0;0;1000;1084
bueno;7;propietario;6;52;casado;si;freelance;60;NA;9000;0;550;2136
bueno;8;privado;48;31;casado;no;fijo;60;122;4000;0;1400;1732
bueno;2;propietario;60;31;casado;no;fijo;60;306;4000;0;1000;2095
bueno;18;privado;60;48;viudo;no;freelance;45;200;8500;500;1300;1309
bueno;14;propietario;60;28;casado;no;fijo;60;107;6000;2500;950;1610
bueno;1;padres;24;29;soltero;no;tiempo parcial;35;147;0;0;650;1370
malo;25;propietario;60;44;soltero;si;fijo;35;100;3500;360;1050;1606
bueno;5;propietario;60;31;soltero;no;fijo;35;172;8000;0;850;1934
bueno;4;propietario;6;30;soltero;no;fijo;35;300;10000;0;750;1436
bueno;13;propietario;36;40;viudo;no;fijo;35;109;6000;3300;900;1073
bueno;11;propietario;48;28;soltero;no;fijo;35;345;6000;0;830;1152
malo;10;propietario;60;37;soltero;no;fijo;35;92;3000;0;1500;1635
malo;3;padres;60;35;casado;si;fijo;35;410;0;0;2000;2228
bueno;5;padres;60;21;soltero;no;tiempo parcial;35;70;0;0;1400;1550
bueno;8;padres;42;27;soltero;no;fijo;35;107;0;0;400;1418
bueno;12;propietario;36;32;casado;no;fijo;45;115;3500;0;800;1280
bueno;2;otra;60;20;soltero;no;fijo;35;165;2000;0;1000;1275
bueno;0;padres;60;19;soltero;no;otros;75;200;3000;0;1800;2091
bueno;19;propietario;24;52;casado;no;fijo;35;180;2500;0;580;1380
malo;2;propietario;36;55;casado;no;fijo;35;87;10000;0;1150;2000
bueno;19;otra;60;34;casado;no;fijo;75;154;4500;0;1600;1778
bueno;0;propietario;36;53;separado;no;freelance;35;NA;10000;2000;600;787
malo;1;padres;24;21;soltero;no;fijo;35;60;0;0;900;1486
malo;1;propietario;24;32;casado;no;tiempo parcial;45;182;4000;200;175;175
malo;2;propietario;60;26;soltero;no;freelance;35;NA;10000;4800;1600;1911
bueno;10;propietario;60;50;casado;no;freelance;35;NA;3500;0;700;985
bueno;1;otra;36;32;soltero;no;freelance;35;NA;0;0;1000;1172
bueno;0;propietario;18;26;soltero;no;otros;35;85;7500;2600;600;1290
bueno;7;alquila;36;33;separado;si;fijo;47;115;0;0;645;895
bueno;1;otra;36;46;casado;no;freelance;60;NA;0;0;660;1212
bueno;14;propietario;18;37;casado;no;fijo;60;215;7000;0;600;1661
bueno;16;propietario;60;48;casado;no;freelance;45;273;7000;0;2000;2529
bueno;8;padres;36;26;casado;no;freelance;45;NA;4000;0;1000;1500
bueno;1;padres;60;22;soltero;no;fijo;35;110;2000;0;1500;2098
malo;0;otra;36;41;casado;si;freelance;35;NA;0;0;1000;1600
malo;3;alquila;36;61;casado;no;fijo;41;57;12000;0;2500;3559
bueno;10;padres;48;24;soltero;no;fijo;35;163;0;0;1000;1260
bueno;3;padres;24;24;casado;no;fijo;35;120;10000;0;500;650
malo;4;padres;60;26;soltero;no;fijo;35;52;0;0;1050;1372
bueno;1;alquila;36;22;soltero;no;fijo;59;136;0;0;450;2050
malo;3;propietario;36;36;casado;no;freelance;90;82;4000;0;1300;1500
bueno;2;alquila;48;45;casado;no;freelance;47;124;0;0;1600;1895
bueno;5;padres;12;43;casado;no;fijo;105;265;0;0;500;1114
bueno;5;padres;24;35;casado;si;fijo;35;189;3000;0;800;1828
malo;4;propietario;60;35;casado;si;freelance;45;NA;15000;3000;2000;2477
bueno;10;padres;36;28;casado;no;freelance;45;230;0;0;1700;2300
malo;2;propietario;60;32;casado;si;fijo;60;260;2500;450;1800;2400
bueno;30;privado;36;66;soltero;no;fijo;35;111;3500;0;800;1251
bueno;15;otra;48;33;casado;no;fijo;45;125;0;0;1000;1587
bueno;0;padres;36;25;soltero;no;fijo;35;440;0;0;550;1546
malo;3;propietario;60;40;casado;si;fijo;60;200;8000;0;1700;2000
bueno;4;alquila;48;42;casado;no;freelance;100;245;0;0;1450;1489
malo;4;propietario;60;42;casado;no;otros;105;88;3500;108;1000;1025
malo;12;propietario;60;35;casado;no;fijo;60;92;3000;1600;875;875
malo;1;alquila;60;30;casado;no;tiempo parcial;84;92;0;0;750;900
bueno;18;propietario;60;39;casado;no;fijo;60;130;3500;0;1400;1471
bueno;12;padres;60;27;soltero;no;fijo;35;150;0;0;1350;1750
bueno;7;propietario;60;44;casado;no;fijo;45;112;3500;0;1450;1625
bueno;5;propietario;60;40;casado;si;fijo;60;134;3500;0;1200;1291
malo;2;propietario;60;32;casado;si;fijo;60;101;7000;2500;1600;1850
bueno;14;propietario;60;29;casado;no;fijo;35;143;5000;0;1400;1668
malo;5;privado;72;29;casado;no;fijo;45;92;1500;850;1450;1516
malo;1;otra;36;40;casado;si;fijo;75;150;0;0;800;800
bueno;2;alquila;48;41;separado;no;fijo;61;162;0;0;900;1178
malo;1;propietario;48;34;casado;no;otros;60;45;2500;0;1000;1476
bueno;13;propietario;24;37;soltero;no;fijo;35;100;3000;0;800;1494
bueno;12;propietario;48;42;casado;no;fijo;60;118;5000;0;900;1350
bueno;0;padres;36;22;casado;no;tiempo parcial;35;72;0;0;650;950
bueno;6;padres;12;27;soltero;no;freelance;35;129;0;0;400;1777
bueno;3;padres;36;29;soltero;no;tiempo parcial;35;110;0;0;800;1428
bueno;5;propietario;36;58;casado;no;otros;35;80;7000;0;750;1150
bueno;12;propietario;36;34;casado;no;fijo;60;97;4500;96;600;1253
bueno;14;propietario;60;43;casado;no;fijo;45;103;4000;0;950;1206
malo;0;propietario;36;42;casado;no;fijo;75;NA;7000;0;2500;3058
malo;15;propietario;60;31;casado;si;fijo;45;96;4000;0;960;1031
malo;1;privado;48;55;casado;no;fijo;60;94;8000;840;900;1050
bueno;7;padres;6;28;soltero;no;fijo;35;93;NA;0;600;1827
bueno;0;padres;60;24;soltero;no;fijo;35;148;12000;0;1150;1275
bueno;2;propietario;60;44;casado;no;fijo;75;274;6000;0;1600;2070
bueno;5;padres;60;59;casado;no;otros;35;140;5000;0;650;730
bueno;20;alquila;48;44;viudo;si;freelance;43;77;0;0;550;1499
bueno;1;padres;36;27;soltero;no;fijo;35;91;0;0;1000;1866
malo;0;alquila;36;34;soltero;no;tiempo parcial;44;85;0;0;325;375
malo;29;propietario;60;50;viudo;no;fijo;35;175;6000;0;1143;1143
bueno;6;ignorar;24;37;casado;no;fijo;75;466;10000;800;1678;1678
bueno;3;propietario;48;42;casado;no;fijo;45;150;20000;3000;1500;2163
malo;1;padres;48;22;soltero;no;tiempo parcial;35;52;0;0;1200;1442
bueno;4;alquila;36;35;casado;no;tiempo parcial;52;72;0;0;350;899
bueno;0;propietario;36;37;casado;no;freelance;60;NA;15000;0;400;750
bueno;13;propietario;36;50;casado;no;fijo;45;139;1800;0;715;1683
bueno;12;padres;60;32;casado;no;fijo;35;105;0;0;1400;1780
bueno;5;propietario;60;58;casado;no;freelance;45;93;45000;0;1500;2090
bueno;22;propietario;48;48;casado;no;freelance;75;642;37000;0;1000;1484
bueno;15;propietario;60;56;casado;si;freelance;45;155;10500;0;1250;1392
bueno;30;propietario;60;53;casado;no;fijo;35;120;4000;0;1250;1401
bueno;3;alquila;36;45;casado;no;freelance;61;155;10000;0;1000;1500
bueno;20;propietario;48;37;separado;no;fijo;35;165;8000;1000;1300;2500
bueno;0;padres;24;23;casado;no;tiempo parcial;35;150;0;0;500;1175
malo;5;alquila;60;29;casado;no;fijo;56;105;0;0;1350;1396
bueno;1;padres;60;20;soltero;no;fijo;35;65;0;0;1000;1479
malo;5;propietario;12;27;casado;no;fijo;45;86;2500;0;1000;1600
malo;3;alquila;60;34;casado;no;freelance;45;NA;0;0;1000;1625
bueno;10;alquila;48;39;casado;no;fijo;51;163;0;0;880;1345
bueno;3;otra;60;32;casado;no;freelance;35;NA;0;0;1000;1731
bueno;5;propietario;6;52;casado;no;fijo;35;122;2000;0;250;1500
malo;4;alquila;36;34;casado;no;fijo;73;126;0;0;1000;1250
malo;3;propietario;36;28;casado;no;tiempo parcial;35;100;3000;0;1000;1851
malo;1;otra;36;37;casado;no;freelance;60;27;0;0;850;1000
bueno;5;propietario;36;45;casado;no;fijo;75;167;7000;2300;400;800
malo;14;alquila;48;33;casado;no;fijo;65;45;0;0;1300;1695
bueno;27;propietario;36;53;casado;si;fijo;35;136;4000;0;350;1389
bueno;1;propietario;48;39;casado;no;fijo;45;150;10500;0;1300;1392
bueno;24;propietario;18;38;casado;si;fijo;45;NA;7000;90;300;400
bueno;15;propietario;24;29;casado;no;fijo;45;130;4000;0;400;899
bueno;20;propietario;60;36;casado;no;fijo;45;218;5000;2500;1600;2478
bueno;31;propietario;48;57;casado;si;freelance;60;230;19400;1781;600;887
malo;0;propietario;60;24;casado;no;otros;35;104;7000;2500;1350;1425
bueno;7;propietario;36;36;casado;no;fijo;45;103;4000;0;325;1626
bueno;9;alquila;48;23;casado;no;fijo;47;118;0;0;1500;1643
malo;0;alquila;36;36;casado;no;tiempo parcial;84;240;0;0;1050;1342
bueno;18;otra;36;52;casado;no;fijo;35;120;0;0;600;1418
bueno;19;privado;60;54;casado;no;fijo;45;80;3500;0;1300;1534
bueno;2;alquila;36;45;soltero;no;fijo;45;99;0;0;350;555
bueno;8;propietario;36;53;casado;no;fijo;45;254;6000;0;350;575
bueno;12;propietario;60;27;casado;no;fijo;35;167;4000;0;1000;1537
bueno;16;alquila;60;47;casado;si;fijo;72;120;0;0;1150;1428
bueno;26;propietario;36;44;casado;no;fijo;75;108;6000;0;1606;2605
bueno;32;propietario;36;56;casado;no;fijo;60;152;7000;0;1000;2950
bueno;12;privado;12;41;casado;no;freelance;75;111;20000;0;1200;2130
bueno;1;propietario;60;59;casado;no;otros;45;228;10000;0;1150;1150
bueno;14;propietario;48;48;casado;si;fijo;60;107;5000;0;850;1801
bueno;7;alquila;60;56;casado;no;fijo;55;101;0;0;790;1106
bueno;13;padres;36;27;soltero;no;fijo;35;105;0;0;500;800
malo;1;padres;48;36;casado;no;tiempo parcial;60;150;0;0;1000;1148
bueno;0;privado;60;31;casado;no;freelance;45;NA;4500;0;1550;1954
bueno;5;propietario;60;49;casado;si;fijo;60;125;14000;0;1000;1297
bueno;30;alquila;24;53;casado;no;freelance;69;240;25000;0;1000;2200
bueno;21;propietario;48;53;casado;no;fijo;35;110;3000;0;1000;1674
bueno;11;propietario;60;38;casado;no;freelance;35;122;3500;0;1000;1182
bueno;11;alquila;60;50;casado;no;freelance;50;152;0;0;1400;1637
bueno;4;padres;48;21;soltero;no;fijo;35;60;4000;0;600;1320
malo;2;alquila;60;41;casado;no;freelance;44;90;0;0;1800;2213
bueno;20;propietario;24;46;casado;no;freelance;35;40;17000;0;1000;1895
bueno;26;propietario;60;54;casado;no;freelance;60;186;80000;0;1600;2257
bueno;20;propietario;36;48;casado;no;fijo;60;131;3500;0;1000;2188
bueno;1;padres;24;26;soltero;no;fijo;45;153;18500;0;500;1505
bueno;8;privado;36;33;casado;no;freelance;45;NA;5100;0;600;1124
bueno;12;privado;48;37;casado;no;freelance;60;100;9000;0;1200;1995
bueno;4;propietario;60;37;casado;no;freelance;35;128;18000;0;800;1560
bueno;4;propietario;60;37;casado;no;freelance;35;128;18000;0;800;1560
malo;4;privado;60;43;casado;si;fijo;45;109;0;0;1050;1530
bueno;2;propietario;60;33;casado;no;fijo;60;198;4600;3500;700;760
malo;13;alquila;48;28;casado;si;fijo;54;190;0;0;800;1157
bueno;28;propietario;24;49;casado;no;fijo;35;73;2700;0;400;500
malo;5;padres;24;28;soltero;si;freelance;35;NA;0;0;400;640
bueno;15;propietario;60;32;divorciado;no;freelance;35;NA;6000;3300;1550;1612
bueno;21;propietario;36;51;casado;no;fijo;75;160;1500;0;900;1221
bueno;3;propietario;60;28;casado;si;tiempo parcial;60;122;5000;1000;800;1484
bueno;2;propietario;36;30;casado;no;freelance;35;NA;4000;0;1100;1850
bueno;14;propietario;48;51;casado;no;fijo;45;130;2000;0;1400;1700
bueno;6;privado;60;45;casado;no;fijo;60;169;2500;300;1250;1565
bueno;4;padres;24;40;soltero;no;fijo;35;150;5500;600;500;1672
